448838, 0.21901321411132812
785168, 0.3928408622741699
360687, 0.18999624252319336
328326, 0.15700268745422363
494796, 0.2583599090576172
957114, 0.4457840919494629
160745, 0.04551100730895996
938849, 0.267042875289917
825620, 0.22260475158691406
257005, 0.07401084899902344
46027, 0.017118453979492188
945429, 0.274993896484375
954019, 0.2890052795410156
332900, 0.097991943359375
546253, 0.15813922882080078
430271, 0.12113714218139648
879551, 0.24303698539733887
290682, 0.0779561996459961
465931, 0.13725709915161133
969487, 0.2769966125488281